,player_id,team_id,team_name,player_name,matches_played,cumulative_conceded,cumulative_claims,cumulative_saves,rate_conceded,rate_claims,rate_saves,percentile_rate_conceded,percentile_rate_claims,percentile_rate_saves,general_metric,general_metric_rank,player_role,cumulative_pass_value,cumulative_progressive,cumulative_tackle_value,cumulative_int_value,cumulative_block_value,cumulative_clearance_value,cumulative_rec_value,cumulative_g_duel_value,cumulative_a_duel_value,cumulative_cross_value,attempted_passes,attempted_tackles,attempted_ground_duels,attempted_aerial_duels,attempted_crosses,rate_progressive,rate_clearance_value,rate_rec_value,rate_int_value,rate_block_value,success_rate_tackles,success_rate_ground_duels,success_rate_aerial_duels,success_rate_passes,success_rate_crosses,percentile_success_rate_passes,percentile_success_rate_tackles,percentile_rate_int_value,percentile_rate_block_value,percentile_success_rate_ground_duels,percentile_success_rate_aerial_duels,percentile_rate_clearance_value,percentile_success_rate_crosses,percentile_rate_progressive,percentile_rate_rec_value,cumulative_key_pass_value,cumulative_dribble_value,cumulative_assist,cumulative_ground_duel_value,cumulative_aerial_duel_value,attempted_key_passes,attempted_dribbles,attempted_assists,rate_key_pass_value,rate_dribble_value,rate_assist,rate_ground_duels,rate_aerial_duels,rate_tackle_value,success_rate_key_passes,success_rate_dribbles,success_rate_assists,percentile_pass_value,percentile_progressive,percentile_key_pass_value,percentile_dribble_value,percentile_tackle_value,percentile_ground_duels,percentile_aerial_duels,percentile_assists,cumulative_is_goal,rate_goals,percentile_goals,cumulative_dribbles,cumulative_shots,cumulative_assists,cumulative_crosses,cumulative_ground_duels,cumulative_aerial_duels,attempted_shots,rate_dribbles,rate_shots,rate_assists,rate_crosses,success_rate_shots,percentile_dribbles,percentile_shots,percentile_crosses
0,65e69a0c910a6d54ed3190ba,65e698f8910a6d54ed319076,Bucknor FC/Academy,Divine DARLINGTON,3,6.0,10.0,22.0,2.0,3.3333333333333335,7.333333333333333,74.35897435897436,100.0,100.0,4.266666666666666,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66b7b67229ab991d81e3e886,65f716fecf05de10c586f682,Billericay Town Football Club,Sam Donkin,5,8.0,8.0,30.0,1.6,1.6,6.0,64.74358974358975,92.3076923076923,96.7948717948718,3.16,98.71794871794873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,66b50e65df98ff96386a5ffc,65aae2df7c1f3f9c7c3fda80,Box2Box FC,Ebuka Chimezie,3,2.0,2.0,18.0,0.6666666666666666,0.6666666666666666,6.0,12.179487179487179,67.3076923076923,96.7948717948718,3.066666666666667,97.43589743589743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,65a56000aa946d4ba03eec5b,65a5243c9b7a8e25ec135914,Sporting Lagos Football Academy,Ebenezer Harcourt,5,10.0,0.0,34.0,2.0,0.0,6.8,74.35897435897436,15.384615384615385,98.71794871794873,3.0,96.15384615384616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,66eb4bf1eff2d05c8a287eb7,66eb4addeff2d05c8a287e97,FC Basira,Elias Onyekachi Victor,3,2.0,6.0,15.0,0.6666666666666666,2.0,5.0,12.179487179487179,96.7948717948718,89.74358974358975,2.966666666666667,94.87179487179486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,65a043fc950b77891b22fd2b,65a01a7c8d3de955dd18a044,FC Ebedei,Ojo Daniel Olugbemiga,7,15.0,9.0,36.0,2.142857142857143,1.2857142857142858,5.142857142857143,78.2051282051282,85.8974358974359,91.02564102564102,2.5285714285714285,93.58974358974359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,652845258feccbcf520f3e5e,6521ca066c7c696507b2ef4a,R2 finesse football academy,Samuel Bassey,11,24.0,3.0,63.0,2.1818181818181817,0.2727272727272727,5.7272727272727275,79.48717948717949,44.871794871794876,94.87179487179486,2.5090909090909093,92.3076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,65fb302ed1b643df8c931d00,65e842d1703f40d19478fd82,Utility Sports FC,Friday Augustine  Adejoh,6,24.0,9.0,33.0,4.0,1.5,5.5,94.87179487179486,90.38461538461539,93.58974358974359,2.4000000000000004,91.02564102564102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,66fe9e5bd819b51c5d3db4a8,66fe9aefd819b51c5d3db3b5,Yalo FC,Nicholas Mathias,4,3.0,9.0,15.0,0.75,2.25,3.75,22.435897435897438,98.71794871794873,83.97435897435898,2.4,89.74358974358975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,66fe4a1bd819b51c5d3da56e,66fd1be85263f9fb5935c2a8,Ozalla FC,Asadu Emmanuel Chikaeme,3,3.0,2.0,14.0,1.0,0.6666666666666666,4.666666666666667,32.05128205128205,67.3076923076923,88.46153846153845,2.3333333333333335,88.46153846153845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,66946308bfd5262ab10e561b,66946222bfd5262ab10e55fc,Togo U17 Men,Dam-Paru Kolant,3,8.0,2.0,13.0,2.6666666666666665,0.6666666666666666,4.333333333333333,88.46153846153845,67.3076923076923,87.17948717948718,1.8333333333333335,87.17948717948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,66d8dac161970c017823a515,658d1ccd07b7d286330cdd16,LEAL SC,Samuel Omowa,3,5.0,1.0,12.0,1.6666666666666667,0.3333333333333333,4.0,67.3076923076923,52.56410256410257,85.8974358974359,1.7666666666666666,85.8974358974359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,65a55abaaa946d4ba03eea89,65a5243c9b7a8e25ec135914,Sporting Lagos Football Academy,Ahmed Gaffar,3,14.0,0.0,16.0,4.666666666666667,0.0,5.333333333333333,96.15384615384616,15.384615384615385,92.3076923076923,1.733333333333333,84.61538461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,66a6d7dedeb2810c303ff7a5,66a6d443deb2810c303ff766,Kwara Football Academy,Shuaib Ahmod,5,8.0,6.0,16.0,1.6,1.2,3.2,64.74358974358975,83.97435897435898,74.35897435897436,1.64,83.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6710b0ed04398d5f2fb1c999,6626fcf9a629e9d9eb580f7b,First Bank FC,Ebuka Enoch,3,3.0,3.0,9.0,1.0,1.0,3.0,32.05128205128205,78.2051282051282,71.15384615384616,1.6,82.05128205128204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,668ab6f172c0721424e3fda9,668aadd172c0721424e3f8f7,Ghana U17 Men,Michael Armah,4,5.0,1.0,14.0,1.25,0.25,3.5,42.94871794871795,41.02564102564102,78.2051282051282,1.575,80.76923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,65ef00d2c1d4f4a38095f16f,65edf5f8c1d4f4a38095d87e,B.E ARENA FA,Saheed Jimoh,4,3.0,1.0,13.0,0.75,0.25,3.25,22.435897435897438,41.02564102564102,75.64102564102564,1.5499999999999998,79.48717948717949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,664b84aee44872eaa77d2d69,664b7b81e44872eaa77d2d34,Mavlon FC,Abubakar Rufai,3,2.0,0.0,10.0,0.6666666666666666,0.0,3.3333333333333335,12.179487179487179,15.384615384615385,76.92307692307693,1.5333333333333334,78.2051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,663d5544fda7de44e2200c6b,643087f9655c28273f897e8f,KAKAWA FC,Samuel Agah,10,14.0,10.0,30.0,1.4,1.0,3.0,58.97435897435898,78.2051282051282,71.15384615384616,1.52,76.92307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,66f6a7fa7a1857b62e32a13b,66f694867a1857b62e329ea2,Jnr Danburam FC,sani aliyu,6,9.0,9.0,16.0,1.5,1.5,2.6666666666666665,61.53846153846154,90.38461538461539,62.82051282051282,1.4833333333333332,75.64102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,65aa3022ad220abd59330bcf,65a7aef149c2290478ee7f63,Dominion Hotspurs FC,Elebiju Adedamola,5,14.0,4.0,18.0,2.8,0.8,3.6,91.02564102564102,73.07692307692307,79.48717948717949,1.48,74.35897435897436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,66eaa1bdeff2d05c8a28637b,65fcc05577b6ca0cc724ea91,Bendel Insurance FC Feeders,Okhiria Jeffery,3,2.0,2.0,8.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,12.179487179487179,67.3076923076923,62.82051282051282,1.4,73.07692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,66ed44d093ba06377f0ce167,66ec8163e57b8b19609687e4,Gimzsoca FC,Abdulkadir Bala Suleiman,3,4.0,6.0,6.0,1.3333333333333333,2.0,2.0,52.56410256410257,96.7948717948718,46.15384615384615,1.3333333333333335,71.7948717948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,65fae9dfd1b643df8c931a39,65f73cd264ac866512d2e7a4,Future bright football academy,Mustapha Faruq,8,17.0,8.0,23.0,2.125,1.0,2.875,76.92307692307693,78.2051282051282,67.94871794871796,1.3125,70.51282051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,66f6aba27a1857b62e32a35d,65ddbe941210f28c0e4a5267,Magic Stars FC,Oladuni Habib,3,2.0,1.0,8.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,12.179487179487179,52.56410256410257,62.82051282051282,1.3,69.23076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,65f102a9e8c7a22179b88a20,65f100683798deb35c6fe81c,Niger Tornadoes U-17,Usman Zubairu,3,8.0,0.0,11.0,2.6666666666666665,0.0,3.6666666666666665,88.46153846153845,15.384615384615385,81.41025641025641,1.2999999999999998,67.94871794871796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,65ddc34f53bb61cee36238ba,65ddbe521210f28c0e4a5264,Starbase FC,Daniel Agarrey,3,8.0,3.0,9.0,2.6666666666666665,1.0,3.0,88.46153846153845,78.2051282051282,71.15384615384616,1.2666666666666666,66.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,66a80707b0b74f55a5f2a30a,66a80014b0b74f55a5f2a219,City Boys FC,Dotun Aribiola,6,19.0,1.0,22.0,3.1666666666666665,0.16666666666666666,3.6666666666666665,92.3076923076923,33.33333333333333,81.41025641025641,1.25,65.38461538461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,66f6a45c7a1857b62e32a025,66f695077a1857b62e329eaf,Kano Ambassadors FC,Aliyu Umar,4,6.0,0.0,12.0,1.5,0.0,3.0,61.53846153846154,15.384615384615385,71.15384615384616,1.2,64.1025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,66fbc3d6d300be4d57da24a7,65d261a3570922a394211296,Ojodu City FC,Victor Aluko Johnson,3,4.0,1.0,8.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,52.56410256410257,52.56410256410257,62.82051282051282,1.1666666666666667,62.82051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,65e5daaf44928ed5fa505022,65e5d94e44928ed5fa504fe1,Da Faria SC,Oluwatosin Oluwafemi,3,3.0,1.0,7.0,1.0,0.3333333333333333,2.3333333333333335,32.05128205128205,52.56410256410257,53.84615384615385,1.0666666666666669,61.53846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,666077b1657c4bbf7b78e8f1,65d355fbb3de508d324dd37f,The Charlessan FC,Muhammed Kabir,3,5.0,4.0,6.0,1.6666666666666667,1.3333333333333333,2.0,67.3076923076923,87.82051282051282,46.15384615384615,1.0666666666666664,60.256410256410255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,65ec33d8a6760f66b4f05f2e,65e1ddc390d7917600e4143c,Immaculate FC,Alabi Sulyman Ayinde,5,18.0,6.0,14.0,3.6,1.2,2.8,93.58974358974359,83.97435897435898,66.66666666666666,1.0399999999999996,58.97435897435898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,663004819552eb896e455d02,66f695d07a1857b62e329ec1,Collins Edwin Sports Club,Chukwuemeka Ezekudo,3,2.0,5.0,4.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,12.179487179487179,94.23076923076923,19.230769230769234,1.0333333333333332,57.05128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,663004819552eb896e455d02,66f695d07a1857b62e329ec1,Liqui Molly FC,Chukwuemeka Ezekudo,3,2.0,5.0,4.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,12.179487179487179,94.23076923076923,19.230769230769234,1.0333333333333332,57.05128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,65e2f6dd4820b1c0f776f0bf,65e13a6e4a81e1a2ed0055b4,Katsina United U-17,Umar Yusuf,7,9.0,0.0,18.0,1.2857142857142858,0.0,2.5714285714285716,45.51282051282051,15.384615384615385,58.97435897435898,1.0285714285714287,55.12820512820513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,66d5c714b14207fe5b68b91c,66cf7dd32398c99c1709d003,Super Accurate Football Academy,Akeem Aliu Alao,3,4.0,1.0,7.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,52.56410256410257,52.56410256410257,53.84615384615385,1.0000000000000002,53.84615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,660d4371b0dd27e265dc1faf,65faa3a3d1b643df8c93170e,Fima football club,Sunday Godwin,4,4.0,1.0,9.0,1.0,0.25,2.25,32.05128205128205,41.02564102564102,51.28205128205128,1.0,51.28205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,659b0ab7b1ae3ceb19c98109,66f696557a1857b62e329ed6,Like Minds FC,Theophilus Emuobosa,5,5.0,5.0,9.0,1.0,1.0,1.8,32.05128205128205,78.2051282051282,37.17948717948718,1.0,51.28205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,659b0ab7b1ae3ceb19c98109,66f696557a1857b62e329ed6,Mamba Pro FC,Theophilus Emuobosa,5,5.0,5.0,9.0,1.0,1.0,1.8,32.05128205128205,78.2051282051282,37.17948717948718,1.0,51.28205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,664eee9fa65a94be0632fdfc,65edf5f8c1d4f4a38095d87e,B.E ARENA FA,Celestine Charles,3,4.0,4.0,5.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,52.56410256410257,87.82051282051282,32.69230769230769,0.9666666666666668,48.717948717948715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,66e84ed82e1ae76dbcc373cd,66e8117d2e1ae76dbcc364fa,Ahudiyannema FC,Samuel Jasper,3,0.0,1.0,5.0,0.0,0.3333333333333333,1.6666666666666667,1.282051282051282,52.56410256410257,32.69230769230769,0.9333333333333333,47.43589743589743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,669ee840906029bc82a3e76a,659b204a05e4836641080a06,Green Lock FC,Onyedikachi Kelachukwu,3,6.0,0.0,8.0,2.0,0.0,2.6666666666666665,74.35897435897436,15.384615384615385,62.82051282051282,0.9333333333333332,46.15384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,65e303da4820b1c0f776f30b,65e302f9da6a2b27f144cf21,Plateau United FC U-17,Walbe Philip,7,5.0,1.0,14.0,0.7142857142857143,0.14285714285714285,2.0,20.51282051282051,30.76923076923077,46.15384615384615,0.9,44.871794871794876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,66a83909b0b74f55a5f2a6e2,66a82735b0b74f55a5f2a5ca,House of Prayer FA,Adeshina Olayinka,4,7.0,0.0,10.0,1.75,0.0,2.5,70.51282051282051,15.384615384615385,57.05128205128205,0.8999999999999999,43.58974358974359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,66a813b6b0b74f55a5f2a3c1,66a80fdcb0b74f55a5f2a389,La Planet SA,Ola Yusuf,5,6.0,3.0,9.0,1.2,0.6,1.8,41.02564102564102,64.1025641025641,37.17948717948718,0.8400000000000001,42.30769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,660538352e4dbcfcb88f2239,65ebc3c9a6760f66b4f05c6d,Brave football academy intl,wasiu sulaimon,8,10.0,2.0,16.0,1.25,0.25,2.0,42.94871794871795,41.02564102564102,46.15384615384615,0.825,41.02564102564102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,668d879418f7da3e56ef79b9,668d805f18f7da3e56ef7999,Burkina Faso U17 Men,Prince Ouedraogo,5,2.0,1.0,8.0,0.4,0.2,1.6,2.564102564102564,36.53846153846153,28.846153846153843,0.78,39.743589743589745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,65e6d57e910a6d54ed319321,65e6d4792d76b9205615bf3e,Rangers International FC U-17,Chike Chinedu,7,8.0,0.0,14.0,1.1428571428571428,0.0,2.0,39.743589743589745,15.384615384615385,46.15384615384615,0.7714285714285715,38.46153846153847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,65fc25f0043ab4ea21f878eb,658d1ccd07b7d286330cdd16,LEAL SC,ADEBOYEJO ABIODUN,6,6.0,1.0,11.0,1.0,0.16666666666666666,1.8333333333333333,32.05128205128205,33.33333333333333,40.38461538461539,0.7666666666666666,36.53846153846153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,65fc25f0043ab4ea21f878eb,658d1ccd07b7d286330cdd16,Ijebu Athletic,ADEBOYEJO ABIODUN,6,6.0,1.0,11.0,1.0,0.16666666666666666,1.8333333333333333,32.05128205128205,33.33333333333333,40.38461538461539,0.7666666666666666,36.53846153846153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,65ee39cdc1d4f4a38095ddc6,65ee37bea68897425d08ff24,Abia Warriors FC U-17,Austin Chidiedozie,3,4.0,0.0,6.0,1.3333333333333333,0.0,2.0,52.56410256410257,15.384615384615385,46.15384615384615,0.7333333333333334,34.61538461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,66aac420d28c11703b6a1aa6,66aac38cd28c11703b6a1a87,Unicorn FC,Amuda Sodiq,6,4.0,2.0,9.0,0.6666666666666666,0.3333333333333333,1.5,12.179487179487179,52.56410256410257,25.0,0.7166666666666667,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,664b8887e44872eaa77d2dfc,664b7b81e44872eaa77d2d34,Mavlon FC,Samuel James,3,2.0,0.0,5.0,0.6666666666666666,0.0,1.6666666666666667,12.179487179487179,15.384615384615385,32.69230769230769,0.7000000000000001,32.05128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,66eb257ceff2d05c8a287b84,66eafa06eff2d05c8a287538,Emalex FC,Pelumi Julius Oloyede,3,7.0,0.0,7.0,2.3333333333333335,0.0,2.3333333333333335,84.61538461538461,15.384615384615385,53.84615384615385,0.7,30.76923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,6666cf84669740586ad3ad08,6357f48c3db37335f7e60ef6,Positive Football Academy,Ademola Ogunmola,7,9.0,5.0,10.0,1.2857142857142858,0.7142857142857143,1.4285714285714286,45.51282051282051,70.51282051282051,23.076923076923077,0.6714285714285715,29.48717948717949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,66d22f2f1c3f43d81b2fa57c,66cf939e2398c99c1709d150,SULT DE KING FOOTBALL CLUB,Adegoke Lekan,3,4.0,1.0,5.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,52.56410256410257,52.56410256410257,32.69230769230769,0.6666666666666667,28.205128205128204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,65e12aeb90d7917600e410b6,65e128ecb3ea46a7ca46955e,Rivers United U-17,Jackman Emmanuel,6,6.0,2.0,9.0,1.0,0.3333333333333333,1.5,32.05128205128205,52.56410256410257,25.0,0.6499999999999999,26.923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,65b8b0b87db4ff5d305ec845,65aae2df7c1f3f9c7c3fda80,Box2Box FC,Temi Adelakin,9,6.0,0.0,14.0,0.6666666666666666,0.0,1.5555555555555556,12.179487179487179,15.384615384615385,26.923076923076923,0.6444444444444445,25.64102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,667c727e57fd798edcc9a191,667c715b57fd798edcc9a16e,Nigeria U17 Men,Dominic Chinedu,5,3.0,1.0,6.0,0.6,0.2,1.2,3.8461538461538463,36.53846153846153,12.82051282051282,0.5399999999999999,24.358974358974358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,65970e3959cdee468d053649,65faa3a3d1b643df8c93170e,Fima football club,Afeez Sarumi,3,7.0,0.0,6.0,2.3333333333333335,0.0,2.0,84.61538461538461,15.384615384615385,46.15384615384615,0.5333333333333332,23.076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,65a9239dac64f330c2fc44fa,65a91bc0ac64f330c2fc427f,Ajuwa FA,Phillip Medi,3,3.0,0.0,4.0,1.0,0.0,1.3333333333333333,32.05128205128205,15.384615384615385,19.230769230769234,0.4666666666666666,21.794871794871796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,66aaaa05d28c11703b6a1743,66aaa6e6d28c11703b6a171f,Barrier Sports Club and Academy,Kolawole Sheriff Olawole,4,7.0,4.0,4.0,1.75,1.0,1.0,70.51282051282051,78.2051282051282,9.615384615384617,0.45,20.51282051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
